# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.5.3

"block::1:-2.5,65.5,8.5::placed", long, 00000000000002B1
"block::1:-2.5,65.5,21.5::placed", long, 0000000000000366
"block::1:-2.5,65.5,31.5::placed", long, 00000000000001E8
"block::1:-2.5,66.5,21.5::placed", long, 00000000000000F9
"block::1:-2.5,71.5,-0.5::placed", long, 0000000000000175
"block::1:-2.5,71.5,-4.5::placed", long, 000000000000007C
"block::1:-2.5,71.5,0.5::placed", long, 00000000000001DC
"block::1:-2.5,71.5,8.5::placed", long, 000000000000036D
"block::1:-2.5,71.5,11.5::placed", long, 0000000000000343
"block::1:-2.5,72.5,-22.5::placed", long, 00000000000000C3
"block::1:-2.5,73.5,27.5::placed", long, 0000000000000271
"block::1:-3.5,64.5,-8.5::placed", long, 000000000000006E
"block::1:-3.5,64.5,22.5::placed", long, 00000000000003B9
"block::1:-3.5,64.5,24.5::placed", long, 0000000000000047
"block::1:-3.5,65.5,29.5::placed", long, 000000000000010C
"block::1:-3.5,65.5,31.5::placed", long, 0000000000000294
"block::1:-3.5,71.5,-13.5::placed", long, 00000000000002D1
"block::1:-3.5,71.5,11.5::placed", long, 0000000000000164
"block::1:-3.5,71.5,14.5::placed", long, 0000000000000153
"block::1:-3.5,72.5,-17.5::placed", long, 0000000000000135
"block::1:-3.5,72.5,23.5::placed", long, 000000000000034B
"block::1:-3.5,89.5,-0.5::placed", long, 000000000000022F
"block::1:-3.5,89.5,-1.5::placed", long, 000000000000001B
"block::1:-3.5,89.5,1.5::placed", long, 0000000000000335
"block::1:-4.5,64.5,23.5::placed", long, 0000000000000057
"block::1:-4.5,65.5,28.5::placed", long, 00000000000001C4
"block::1:-4.5,65.5,31.5::placed", long, 00000000000003AC
"block::1:-4.5,71.5,-0.5::placed", long, 000000000000018B
"block::1:-4.5,71.5,-1.5::placed", long, 0000000000000071
"block::1:-4.5,71.5,2.5::placed", long, 0000000000000154
"block::1:-4.5,72.5,-1.5::placed", long, 0000000000000369
"block::1:-4.5,72.5,17.5::placed", long, 000000000000021A
"block::1:-4.5,72.5,20.5::placed", long, 0000000000000079
"block::1:-4.5,73.5,17.5::placed", long, 0000000000000364
"block::1:-4.5,74.5,17.5::placed", long, 00000000000002D4
"block::1:-4.5,89.5,-0.5::placed", long, 000000000000031B
"block::1:-4.5,89.5,-1.5::placed", long, 0000000000000238
"block::1:-4.5,89.5,1.5::placed", long, 0000000000000086
"block::1:-4.5,90.5,-0.5::placed", long, 000000000000020A
"block::1:-4.5,90.5,1.5::placed", long, 000000000000013C
"block::1:-5.5,63.5,1.5::placed", long, 000000000000033F
"block::1:-5.5,64.5,22.5::placed", long, 0000000000000083
"block::1:-5.5,64.5,24.5::placed", long, 0000000000000227
"block::1:-5.5,65.5,-28.5::placed", long, 00000000000003AF
"block::1:-5.5,65.5,31.5::placed", long, 00000000000001E8
"block::1:-5.5,66.5,31.5::placed", long, 0000000000000112
"block::1:-5.5,67.5,31.5::placed", long, 00000000000003A7
"block::1:-5.5,68.5,31.5::placed", long, 00000000000001DF
"block::1:-5.5,69.5,31.5::placed", long, 0000000000000119
"block::1:-5.5,70.5,31.5::placed", long, 000000000000024B
"block::1:-5.5,71.5,-0.5::placed", long, 0000000000000377
"block::1:-5.5,71.5,0.5::placed", long, 0000000000000075
"block::1:-5.5,71.5,2.5::placed", long, 0000000000000040
"block::1:-5.5,71.5,10.5::placed", long, 00000000000002C4
"block::1:-5.5,71.5,31.5::placed", long, 00000000000003A3
"block::1:-5.5,72.5,2.5::placed", long, 0000000000000303
"block::1:-5.5,72.5,15.5::placed", long, 000000000000016F
"block::1:-5.5,72.5,16.5::placed", long, 000000000000018B
"block::1:-5.5,72.5,17.5::placed", long, 0000000000000067
"block::1:-5.5,72.5,18.5::placed", long, 0000000000000381
"block::1:-5.5,72.5,19.5::placed", long, 0000000000000016
"block::1:-5.5,72.5,31.5::placed", long, 000000000000031A
"block::1:-5.5,73.5,16.5::placed", long, 0000000000000395
"block::1:-5.5,73.5,18.5::placed", long, 000000000000006E
"block::1:-5.5,74.5,17.5::placed", long, 0000000000000359
"block::1:-5.5,88.5,-0.5::placed", long, 00000000000003C4
"block::1:-5.5,89.5,-0.5::placed", long, 000000000000000B
"block::1:-5.5,89.5,-1.5::placed", long, 00000000000001F9
"block::1:-5.5,89.5,0.5::placed", long, 0000000000000104
"block::1:-5.5,89.5,1.5::placed", long, 0000000000000136
"block::1:-5.5,90.5,-0.5::placed", long, 00000000000001F9
"block::1:-5.5,90.5,0.5::placed", long, 000000000000037A
"block::1:-5.5,90.5,1.5::placed", long, 00000000000001E8
"block::1:-5.5,91.5,0.5::placed", long, 000000000000013A
"block::1:-6.5,63.5,-1.5::placed", long, 00000000000003B1
"block::1:-6.5,64.5,23.5::placed", long, 0000000000000135
"block::1:-6.5,65.5,1.5::placed", long, 000000000000008A
"block::1:-6.5,65.5,2.5::placed", long, 00000000000000B2
"block::1:-6.5,65.5,23.5::placed", long, 0000000000000310
"block::1:-6.5,65.5,31.5::placed", long, 00000000000000D4
"block::1:-6.5,66.5,1.5::placed", long, 00000000000002FE
"block::1:-6.5,66.5,2.5::placed", long, 00000000000001F9
"block::1:-6.5,66.5,31.5::placed", long, 0000000000000247
"block::1:-6.5,67.5,1.5::placed", long, 0000000000000291
"block::1:-6.5,67.5,2.5::placed", long, 000000000000022C
"block::1:-6.5,67.5,31.5::placed", long, 0000000000000132
"block::1:-6.5,68.5,1.5::placed", long, 0000000000000186
"block::1:-6.5,68.5,2.5::placed", long, 000000000000007D
"block::1:-6.5,68.5,31.5::placed", long, 00000000000002C4
"block::1:-6.5,69.5,1.5::placed", long, 00000000000003D9
"block::1:-6.5,69.5,2.5::placed", long, 000000000000038E
"block::1:-6.5,69.5,31.5::placed", long, 0000000000000116
"block::1:-6.5,70.5,31.5::placed", long, 0000000000000313
"block::1:-6.5,71.5,-0.5::placed", long, 000000000000001B
"block::1:-6.5,71.5,-1.5::placed", long, 0000000000000252
"block::1:-6.5,71.5,-2.5::placed", long, 0000000000000236
"block::1:-6.5,71.5,0.5::placed", long, 00000000000001A7
"block::1:-6.5,71.5,1.5::placed", long, 00000000000001D9
"block::1:-6.5,71.5,2.5::placed", long, 000000000000014C
"block::1:-6.5,71.5,3.5::placed", long, 0000000000000077
"block::1:-6.5,71.5,4.5::placed", long, 0000000000000287
"block::1:-6.5,71.5,13.5::placed", long, 000000000000037D
"block::1:-6.5,71.5,31.5::placed", long, 00000000000000E8
"block::1:-6.5,72.5,-0.5::placed", long, 000000000000032E
"block::1:-6.5,72.5,-1.5::placed", long, 00000000000003A1
"block::1:-6.5,72.5,-2.5::placed", long, 00000000000001E2
"block::1:-6.5,72.5,0.5::placed", long, 0000000000000091
"block::1:-6.5,72.5,2.5::placed", long, 000000000000009D
"block::1:-6.5,72.5,17.5::placed", long, 00000000000002C8
"block::1:-6.5,73.5,-0.5::placed", long, 00000000000003A0
"block::1:-6.5,73.5,17.5::placed", long, 00000000000000F4
"block::1:-6.5,88.5,0.5::placed", long, 00000000000003CD
"block::1:-6.5,89.5,-0.5::placed", long, 000000000000000B
"block::1:-6.5,89.5,0.5::placed", long, 00000000000003E6
"block::1:-6.5,90.5,-0.5::placed", long, 0000000000000174
"block::1:-6.5,90.5,0.5::placed", long, 0000000000000002
"block::1:-6.5,90.5,1.5::placed", long, 0000000000000052
"block::1:-6.5,91.5,0.5::placed", long, 000000000000034D
"block::1:-6.5,92.5,0.5::placed", long, 0000000000000269
"block::1:-7.5,65.5,2.5::placed", long, 000000000000029D
"block::1:-7.5,65.5,3.5::placed", long, 0000000000000117
"block::1:-7.5,66.5,2.5::placed", long, 0000000000000320
"block::1:-7.5,67.5,-1.5::placed", long, 0000000000000007
"block::1:-7.5,68.5,2.5::placed", long, 000000000000027F
"block::1:-7.5,69.5,-1.5::placed", long, 000000000000002C
"block::1:-7.5,69.5,2.5::placed", long, 0000000000000110
"block::1:-7.5,71.5,-0.5::placed", long, 00000000000000A0
"block::1:-7.5,71.5,-1.5::placed", long, 000000000000020D
"block::1:-7.5,71.5,-2.5::placed", long, 00000000000003BC
"block::1:-7.5,71.5,-3.5::placed", long, 00000000000000EB
"block::1:-7.5,71.5,0.5::placed", long, 000000000000023F
"block::1:-7.5,71.5,1.5::placed", long, 000000000000001C
"block::1:-7.5,71.5,2.5::placed", long, 0000000000000036
"block::1:-7.5,71.5,4.5::placed", long, 0000000000000169
"block::1:-7.5,72.5,-0.5::placed", long, 0000000000000096
"block::1:-7.5,72.5,-1.5::placed", long, 00000000000002DD
"block::1:-7.5,72.5,-2.5::placed", long, 0000000000000110
"block::1:-7.5,72.5,0.5::placed", long, 00000000000001F6
"block::1:-7.5,72.5,1.5::placed", long, 0000000000000272
"block::1:-7.5,72.5,2.5::placed", long, 000000000000036A
"block::1:-7.5,73.5,-0.5::placed", long, 000000000000019A
"block::1:-7.5,73.5,-1.5::placed", long, 000000000000002A
"block::1:-7.5,73.5,0.5::placed", long, 00000000000000E2
"block::1:-7.5,74.5,0.5::placed", long, 000000000000006A
"block::1:-7.5,75.5,0.5::placed", long, 00000000000002EF
"block::1:-7.5,76.5,0.5::placed", long, 000000000000029E
"block::1:-7.5,77.5,0.5::placed", long, 000000000000031C
"block::1:-7.5,78.5,0.5::placed", long, 000000000000022C
"block::1:-7.5,79.5,0.5::placed", long, 000000000000015C
"block::1:-7.5,80.5,0.5::placed", long, 00000000000002C2
"block::1:-7.5,81.5,0.5::placed", long, 0000000000000223
"block::1:-7.5,82.5,0.5::placed", long, 000000000000008A
"block::1:-7.5,83.5,0.5::placed", long, 0000000000000281
"block::1:-7.5,84.5,0.5::placed", long, 000000000000007A
"block::1:-7.5,85.5,0.5::placed", long, 000000000000019D
"block::1:-7.5,86.5,0.5::placed", long, 000000000000001E
"block::1:-7.5,87.5,0.5::placed", long, 0000000000000384
"block::1:-7.5,88.5,0.5::placed", long, 00000000000000F4
"block::1:-7.5,89.5,-0.5::placed", long, 00000000000003E0
"block::1:-7.5,89.5,0.5::placed", long, 000000000000039F
"block::1:-7.5,90.5,-0.5::placed", long, 00000000000003C8
"block::1:-7.5,91.5,-0.5::placed", long, 0000000000000268
"block::1:-7.5,91.5,0.5::placed", long, 0000000000000017
"block::1:-8.5,65.5,0.5::placed", long, 0000000000000204
"block::1:-8.5,66.5,-0.5::placed", long, 0000000000000291
"block::1:-8.5,66.5,0.5::placed", long, 0000000000000336
"block::1:-8.5,69.5,1.5::placed", long, 00000000000001C8
"block::1:-8.5,71.5,-0.5::placed", long, 000000000000006D
"block::1:-8.5,71.5,-1.5::placed", long, 0000000000000071
"block::1:-8.5,71.5,-2.5::placed", long, 0000000000000228
"block::1:-8.5,71.5,0.5::placed", long, 000000000000014E
"block::1:-8.5,71.5,1.5::placed", long, 0000000000000005
"block::1:-8.5,71.5,2.5::placed", long, 0000000000000219
"block::1:-8.5,71.5,3.5::placed", long, 00000000000000A0
"block::1:-8.5,72.5,-0.5::placed", long, 0000000000000023
"block::1:-8.5,72.5,-1.5::placed", long, 000000000000027C
"block::1:-8.5,72.5,1.5::placed", long, 000000000000027B
"block::1:-8.5,72.5,2.5::placed", long, 00000000000001C2
"block::1:-8.5,73.5,-0.5::placed", long, 00000000000001BF
"block::1:-8.5,73.5,-1.5::placed", long, 0000000000000152
"block::1:-8.5,73.5,2.5::placed", long, 0000000000000009
"block::1:-8.5,90.5,-0.5::placed", long, 00000000000000E9
"block::1:-8.5,91.5,-0.5::placed", long, 0000000000000363
"block::1:-8.5,92.5,-0.5::placed", long, 00000000000003E3
"block::1:-9.5,65.5,1.5::placed", long, 000000000000027E
"block::1:-9.5,65.5,7.5::placed", long, 00000000000003B1
"block::1:-9.5,65.5,8.5::placed", long, 0000000000000247
"block::1:-9.5,65.5,9.5::placed", long, 00000000000000B5
"block::1:-9.5,66.5,7.5::placed", long, 00000000000000C9
"block::1:-9.5,66.5,8.5::placed", long, 00000000000001CF
"block::1:-9.5,67.5,7.5::placed", long, 000000000000004A
"block::1:-9.5,67.5,8.5::placed", long, 0000000000000137
"block::1:-9.5,68.5,7.5::placed", long, 00000000000003A1
"block::1:-9.5,68.5,8.5::placed", long, 00000000000001A7
"block::1:-9.5,71.5,-0.5::placed", long, 0000000000000236
"block::1:-9.5,71.5,0.5::placed", long, 000000000000003B
"block::1:-9.5,71.5,1.5::placed", long, 0000000000000306
"block::1:-9.5,72.5,0.5::placed", long, 000000000000028D
"block::1:-9.5,72.5,1.5::placed", long, 0000000000000263
"block::1:-9.5,72.5,2.5::placed", long, 000000000000035C
"block::1:-9.5,73.5,1.5::placed", long, 0000000000000344
"block::1:-9.5,91.5,-0.5::placed", long, 00000000000003D0
"block::1:-9.5,92.5,-0.5::placed", long, 00000000000000F4
"block::1:-9.5,93.5,-0.5::placed", long, 00000000000000C4
"block::1:-9.5,94.5,-0.5::placed", long, 0000000000000383
"block::1:-10.5,65.5,-1.5::placed", long, 000000000000036F
"block::1:-10.5,65.5,-11.5::placed", long, 00000000000000D9
"block::1:-10.5,65.5,2.5::placed", long, 0000000000000387
"block::1:-10.5,65.5,7.5::placed", long, 00000000000000A9
"block::1:-10.5,66.5,-1.5::placed", long, 00000000000001B1
"block::1:-10.5,71.5,-0.5::placed", long, 00000000000000EB
"block::1:-10.5,92.5,-0.5::placed", long, 00000000000002F9
"block::1:-10.5,93.5,-0.5::placed", long, 00000000000003B9
"block::1:-10.5,95.5,-0.5::placed", long, 00000000000002B4
"block::1:-11.5,64.5,-1.5::placed", long, 0000000000000235
"block::1:-11.5,64.5,2.5::placed", long, 0000000000000007
"block::1:-11.5,65.5,-0.5::placed", long, 00000000000000B5
"block::1:-11.5,66.5,-0.5::placed", long, 0000000000000094
"block::1:-11.5,71.5,0.5::placed", long, 0000000000000038
"block::1:-11.5,71.5,1.5::placed", long, 0000000000000363
"block::1:-11.5,71.5,2.5::placed", long, 00000000000000BD
"block::1:-11.5,93.5,-0.5::placed", long, 0000000000000357
"block::1:-11.5,94.5,-0.5::placed", long, 0000000000000242
"block::1:-11.5,95.5,-0.5::placed", long, 0000000000000305
"block::1:-12.5,71.5,0.5::placed", long, 00000000000001D1
"block::1:-12.5,94.5,-0.5::placed", long, 0000000000000302
"block::1:-12.5,95.5,-0.5::placed", long, 00000000000003E4
"block::1:-12.5,96.5,-0.5::placed", long, 000000000000030B
"block::1:-13.5,95.5,-0.5::placed", long, 000000000000022E
"block::1:-13.5,96.5,-0.5::placed", long, 00000000000001B0
"block::1:-13.5,97.5,-0.5::placed", long, 00000000000001E9
"block::1:-13.5,98.5,-0.5::placed", long, 000000000000000B
"block::1:-14.5,71.5,2.5::placed", long, 0000000000000107
"block::1:-14.5,72.5,5.5::placed", long, 000000000000037D
"block::1:-14.5,97.5,-0.5::placed", long, 000000000000000E
"block::1:-14.5,98.5,-0.5::placed", long, 0000000000000058
"block::1:-14.5,99.5,-0.5::placed", long, 000000000000003E
